"","month","EVENT_TYPE","STATE","CROPDMG","PROPDMG","FATALITIES","INJURIES","DMG","health_impact"
"3935",7,"HIGH WIND","MN",0,71120,0,0,71120,0
"3936",7,"HIGH WIND","MS",0,32000,0,0,32000,0
"3937",7,"HIGH WIND","MT",0,85000,0,0,85000,0
"3938",7,"HIGH WIND","NC",1.7e+07,493000,1,10,17493000,11
"3939",7,"HIGH WIND","ND",0,3045000,1,11,3045000,12
"3940",7,"HIGH WIND","NE",20000,1310000,1,0,1330000,1
"3941",7,"HIGH WIND","NJ",0,20000,0,0,20000,0
"3942",7,"HIGH WIND","NM",0,117500,0,6,117500,6
"3943",7,"HIGH WIND","NV",0,30000,0,0,30000,0
"3944",7,"HIGH WIND","NY",0,72000,0,0,72000,0
"3945",7,"HIGH WIND","OH",0,31000,0,4,31000,4
"3946",7,"HIGH WIND","OR",0,12000,0,0,12000,0
"3947",7,"HIGH WIND","PA",0,44000,0,0,44000,0
"3948",7,"HIGH WIND","SD",0,159220,0,5,159220,5
"3949",7,"HIGH WIND","TX",0,90000,0,0,90000,0
"3950",7,"HIGH WIND","UT",1000,84000,1,0,85000,1
"3951",7,"HIGH WIND","VT",0,415000,0,0,415000,0
"3952",7,"HIGH WIND","WA",0,114000,0,0,114000,0
"3953",7,"HIGH WIND","WV",0,3000,0,2,3000,2
"3954",7,"HIGH WIND","WY",9900,419900,0,0,429800,0
"3955",7,"HURRICANE/TYPHOON","AL",2600000,1.82e+08,1,0,184600000,1
"3956",7,"HURRICANE/TYPHOON","FL",3e+05,1569150000,4,0,1569450000,4
"3957",7,"HURRICANE/TYPHOON","GA",0,7700000,0,0,7700000,0
"3958",7,"HURRICANE/TYPHOON","GU",0,5e+05,0,0,5e+05,0
"3959",7,"HURRICANE/TYPHOON","LA",0,52500000,0,0,52500000,0
"3960",7,"HURRICANE/TYPHOON","MD",15000,1e+05,0,0,115000,0
"3961",7,"HURRICANE/TYPHOON","MS",2150000,2550000,0,0,4700000,0
"3962",7,"HURRICANE/TYPHOON","NC",144530000,167450000,1,10,311980000,11
"3963",7,"HURRICANE/TYPHOON","PR",6e+06,7910000,1,1,13910000,2
"3964",7,"HURRICANE/TYPHOON","SC",5e+05,1580000,0,0,2080000,0
"3965",7,"HURRICANE/TYPHOON","TX",0,10880000,0,2,10880000,2
"3966",7,"LIGHTNING","AL",5000,4814100,10,37,4819100,47
"3967",7,"LIGHTNING","AR",0,12387000,2,17,12387000,19
"3968",7,"LIGHTNING","AZ",0,6345750,5,22,6345750,27
"3969",7,"LIGHTNING","CA",0,1225500,3,15,1225500,18
"3970",7,"LIGHTNING","CO",12000,7452250,19,77,7464250,96
"3971",7,"LIGHTNING","CT",0,309500,0,7,309500,7
"3972",7,"LIGHTNING","DE",0,2525500,0,2,2525500,2
"3973",7,"LIGHTNING","FL",40000,38570950,33,275,38610950,308
"3974",7,"LIGHTNING","GA",0,26155500,9,43,26155500,52
"3975",7,"LIGHTNING","GU",0,50000,0,0,50000,0
"3976",7,"LIGHTNING","IA",10500,2072550,0,4,2083050,4
"3977",7,"LIGHTNING","ID",0,651000,5,17,651000,22
"3978",7,"LIGHTNING","IL",0,8318000,3,14,8318000,17
"3979",7,"LIGHTNING","IN",0,4372700,6,14,4372700,20
"3980",7,"LIGHTNING","KS",300,2550900,0,6,2551200,6
"3981",7,"LIGHTNING","KY",0,1156500,1,7,1156500,8
"3982",7,"LIGHTNING","LA",10000,1865500,9,15,1875500,24
"3983",7,"LIGHTNING","MA",0,3910110.2,2,67,3910110.2,69
"3984",7,"LIGHTNING","MD",5000,2972000,4,18,2977000,22
"3985",7,"LIGHTNING","ME",0,5331000,4,34,5331000,38
"3986",7,"LIGHTNING","MI",0,8648000,9,79,8648000,88
"3987",7,"LIGHTNING","MN",0,5592500,2,34,5592500,36
"3988",7,"LIGHTNING","MO",0,721000,2,14,721000,16
"3989",7,"LIGHTNING","MS",2000,1284000,5,12,1286000,17
"3990",7,"LIGHTNING","MT",0,168000,3,10,168000,13
"3991",7,"LIGHTNING","NC",50000,18468500,11,129,18518500,140
"3992",7,"LIGHTNING","ND",0,792500,1,2,792500,3
"3993",7,"LIGHTNING","NE",0,3149000,3,3,3149000,6
"3994",7,"LIGHTNING","NH",0,6203000,0,30,6203000,30
"3995",7,"LIGHTNING","NJ",1000,4766650,6,47,4767650,53
"3996",7,"LIGHTNING","NM",0,152000,1,21,152000,22
"3997",7,"LIGHTNING","NV",0,1828000,1,7,1828000,8
"3998",7,"LIGHTNING","NY",0,3976500,5,84,3976500,89
"3999",7,"LIGHTNING","OH",1050000,8660000,4,31,9710000,35
"4000",7,"LIGHTNING","OK",0,3727200,4,45,3727200,49
"4001",7,"LIGHTNING","OR",0,263000,0,0,263000,0
"4002",7,"LIGHTNING","PA",0,7824000,8,91,7824000,99
"4003",7,"LIGHTNING","PR",0,8000,0,0,8000,0
"4004",7,"LIGHTNING","RI",0,135000,0,4,135000,4
"4005",7,"LIGHTNING","SC",0,6274000,6,38,6274000,44
"4006",7,"LIGHTNING","SD",500,289000,1,7,289500,8
"4007",7,"LIGHTNING","TN",0,4963800,6,40,4963800,46
"4008",7,"LIGHTNING","TX",0,10125500,10,56,10125500,66
"4009",7,"LIGHTNING","UT",0,203500,8,10,203500,18
"4010",7,"LIGHTNING","VA",3000,3659773,6,20,3662773,26
"4011",7,"LIGHTNING","VT",0,3187000,2,3,3187000,5
"4012",7,"LIGHTNING","WA",0,428000,0,4,428000,4
"4013",7,"LIGHTNING","WI",160000,8056700,4,47,8216700,51
"4014",7,"LIGHTNING","WV",0,444000,1,3,444000,4
"4015",7,"LIGHTNING","WY",9000,427000,4,27,436000,31
"4016",7,"MARINE STRONG WIND","AM",0,0,1,0,0,1
"4017",7,"MARINE STRONG WIND","AN",0,0,1,7,0,8
"4018",7,"MARINE THUNDERSTORM WIND","AM",0,0,0,5,0,5
"4019",7,"MARINE THUNDERSTORM WIND","AN",0,61000,0,3,61000,3
"4020",7,"MARINE THUNDERSTORM WIND","GM",0,85000,0,0,85000,0
"4021",7,"MARINE THUNDERSTORM WIND","LM",0,344000,2,1,344000,3
"4022",7,"MARINE THUNDERSTORM WIND","LO",0,30000,0,0,30000,0
"4023",7,"OTHER EVENT NON IDENTIFIED","AZ",0,5000,0,0,5000,0
"4024",7,"OTHER EVENT NON IDENTIFIED","NM",0,0,0,4,0,4
"4025",7,"RIP CURRENT","AL",0,0,4,3,0,7
"4026",7,"RIP CURRENT","CA",0,0,5,7,0,12
"4027",7,"RIP CURRENT","DE",0,0,0,27,0,27
"4028",7,"RIP CURRENT","FL",0,0,40,68,0,108
"4029",7,"RIP CURRENT","GA",0,1000,0,0,1000,0
"4030",7,"RIP CURRENT","GU",0,40000,0,3,40000,3
"4031",7,"RIP CURRENT","IL",0,0,1,0,0,1
"4032",7,"RIP CURRENT","IN",0,0,3,0,0,3
"4033",7,"RIP CURRENT","MA",0,0,1,0,0,1
"4034",7,"RIP CURRENT","MD",0,0,1,1,0,2
"4035",7,"RIP CURRENT","MI",0,0,6,4,0,10
"4036",7,"RIP CURRENT","MN",0,0,0,2,0,2
"4037",7,"RIP CURRENT","NC",0,0,8,6,0,14
"4038",7,"RIP CURRENT","NJ",0,0,5,3,0,8
"4039",7,"RIP CURRENT","NY",0,0,6,0,0,6
"4040",7,"RIP CURRENT","OR",0,0,1,2,0,3
"4041",7,"RIP CURRENT","SC",0,0,9,3,0,12
"4042",7,"RIP CURRENT","TX",0,0,6,1,0,7
"4043",7,"RIP CURRENT","WA",0,0,1,0,0,1
"4044",7,"STORM SURGE/TIDE","FL",0,54250000,0,0,54250000,0
"4045",7,"STORM SURGE/TIDE","LA",0,2500000,0,0,2500000,0
"4046",7,"STORM SURGE/TIDE","MS",0,1e+06,0,0,1e+06,0
"4047",7,"STRONG WIND","AL",0,65000,0,3,65000,3
"4048",7,"STRONG WIND","AZ",0,2000,0,0,2000,0
"4049",7,"STRONG WIND","CA",0,14000,0,0,14000,0
"4050",7,"STRONG WIND","GA",0,275600,2,4,275600,6
"4051",7,"STRONG WIND","GU",0,10000,0,1,10000,1
"4052",7,"STRONG WIND","HI",0,500,0,0,500,0
"4053",7,"STRONG WIND","IN",0,3e+06,0,0,3e+06,0
"4054",7,"STRONG WIND","KS",0,8000,0,0,8000,0
"4055",7,"STRONG WIND","MA",0,30000,1,0,30000,1
"4056",7,"STRONG WIND","MD",0,0,0,2,0,2
"4057",7,"STRONG WIND","MN",0,0,0,1,0,1
"4058",7,"STRONG WIND","MS",0,30400,0,0,30400,0
"4059",7,"STRONG WIND","MT",0,6000,0,0,6000,0
"4060",7,"STRONG WIND","NC",0,47000,1,1,47000,2
"4061",7,"STRONG WIND","NE",0,25000,0,0,25000,0
"4062",7,"STRONG WIND","NJ",0,250,0,0,250,0
"4063",7,"STRONG WIND","NM",0,200,0,0,200,0
"4064",7,"STRONG WIND","NY",0,25000,0,2,25000,2
"4065",7,"STRONG WIND","OR",0,15000,0,0,15000,0
"4066",7,"STRONG WIND","PR",0,5000,0,0,5000,0
"4067",7,"STRONG WIND","SC",0,28000,1,0,28000,1
"4068",7,"STRONG WIND","TX",0,133000,0,10,133000,10
"4069",7,"STRONG WIND","UT",0,15000,0,0,15000,0
"4070",7,"STRONG WIND","WA",0,19000,0,1,19000,1
"4071",7,"STRONG WIND","WI",0,15000,1,0,15000,1
"4072",7,"THUNDERSTORM WIND","AK",0,18000,0,0,18000,0
"4073",7,"THUNDERSTORM WIND","AL",4000,14472750,15,44,14476750,59
"4074",7,"THUNDERSTORM WIND","AR",0,6812350,3,29,6812350,32
"4075",7,"THUNDERSTORM WIND","AZ",1e+05,242036100,2,87,242136100,89
"4076",7,"THUNDERSTORM WIND","CA",0,1473500,0,4,1473500,4
"4077",7,"THUNDERSTORM WIND","CO",60000,1699900,3,26,1759900,29
"4078",7,"THUNDERSTORM WIND","CT",0,1760750,1,13,1760750,14
"4079",7,"THUNDERSTORM WIND","DC",0,367500,0,0,367500,0
"4080",7,"THUNDERSTORM WIND","DE",0,235000,1,4,235000,5
"4081",7,"THUNDERSTORM WIND","FL",25000,10495150,2,36,10520150,38
"4082",7,"THUNDERSTORM WIND","GA",20000,32210650,8,66,32230650,74
"4083",7,"THUNDERSTORM WIND","IA",45281450,63878150,3,33,109159600,36
"4084",7,"THUNDERSTORM WIND","ID",14000,1770000,2,17,1784000,19
"4085",7,"THUNDERSTORM WIND","IL",29126000,119119900,4,91,148245900,95
"4086",7,"THUNDERSTORM WIND","IN",70000,14236000,4,67,14306000,71
"4087",7,"THUNDERSTORM WIND","KS",13363000,119143550,4,85,132506550,89
"4088",7,"THUNDERSTORM WIND","KY",551000,9554700,2,51,10105700,53
"4089",7,"THUNDERSTORM WIND","LA",0,5875500,2,16,5875500,18
"4090",7,"THUNDERSTORM WIND","MA",1250000,6559000,3,11,7809000,14
"4091",7,"THUNDERSTORM WIND","MD",77000,12190000,0,22,12267000,22
"4092",7,"THUNDERSTORM WIND","ME",0,363000,0,10,363000,10
"4093",7,"THUNDERSTORM WIND","MI",604000,132444250,18,48,133048250,66
"4094",7,"THUNDERSTORM WIND","MN",37623000,73225050,1,30,110848050,31
"4095",7,"THUNDERSTORM WIND","MO",75000,8805700,2,112,8880700,114
"4096",7,"THUNDERSTORM WIND","MS",0,13610550,4,18,13610550,22
"4097",7,"THUNDERSTORM WIND","MT",4051000,13273400,4,12,17324400,16
"4098",7,"THUNDERSTORM WIND","NC",391000,12686500,4,48,13077500,52
"4099",7,"THUNDERSTORM WIND","ND",187473000,122494200,1,2,309967200,3
"4100",7,"THUNDERSTORM WIND","NE",104985000,29021400,1,34,134006400,35
"4101",7,"THUNDERSTORM WIND","NH",0,5571500,2,6,5571500,8
"4102",7,"THUNDERSTORM WIND","NJ",1e+05,7642500,2,75,7742500,77
"4103",7,"THUNDERSTORM WIND","NM",20000,1373200,1,3,1393200,4
"4104",7,"THUNDERSTORM WIND","NV",0,52914000,0,14,52914000,14
"4105",7,"THUNDERSTORM WIND","NY",412000,215173520,12,101,215585520,113
"4106",7,"THUNDERSTORM WIND","OH",2390000,44209270,12,73,46599270,85
"4107",7,"THUNDERSTORM WIND","OK",0,67579480,3,20,67579480,23
"4108",7,"THUNDERSTORM WIND","OR",0,793000,0,1,793000,1
"4109",7,"THUNDERSTORM WIND","PA",5000,24410000,6,92,24415000,98
"4110",7,"THUNDERSTORM WIND","PR",5000,15763000,0,8,15768000,8
"4111",7,"THUNDERSTORM WIND","RI",0,151000,0,0,151000,0
"4112",7,"THUNDERSTORM WIND","SC",50000,8267700,1,36,8317700,37
"4113",7,"THUNDERSTORM WIND","SD",6066000,22787000,0,36,28853000,36
"4114",7,"THUNDERSTORM WIND","TN",2227000,54650005,2,26,56877005,28
"4115",7,"THUNDERSTORM WIND","TX",3677500,29355150,4,45,33032650,49
"4116",7,"THUNDERSTORM WIND","UT",29300,717800,0,11,747100,11
"4117",7,"THUNDERSTORM WIND","VA",1035000,17400100,2,35,18435100,37
"4118",7,"THUNDERSTORM WIND","VI",0,300,0,0,300,0
"4119",7,"THUNDERSTORM WIND","VT",210000,5414000,3,18,5624000,21
"4120",7,"THUNDERSTORM WIND","WA",3740000,1003000,0,0,4743000,0
"4121",7,"THUNDERSTORM WIND","WI",11227700,30774850,6,76,42002550,82
"4122",7,"THUNDERSTORM WIND","WV",55000,5152300,3,20,5207300,23
"4123",7,"THUNDERSTORM WIND","WY",4000,824000,0,1,828000,1
"4124",7,"TORNADO","AL",0,2552750,0,9,2552750,9
"4125",7,"TORNADO","AR",0,9314280,0,29,9314280,29
"4126",7,"TORNADO","AZ",0,3558030,0,10,3558030,10
"4127",7,"TORNADO","CA",0,86560,0,1,86560,1
"4128",7,"TORNADO","CO",6510000,2785040,0,14,9295040,14
"4129",7,"TORNADO","CT",0,330219000,0,119,330219000,119
"4130",7,"TORNADO","DE",0,1657500,2,13,1657500,15
"4131",7,"TORNADO","FL",0,18735790,2,43,18735790,45
"4132",7,"TORNADO","GA",500,76532030,1,19,76532530,20
"4133",7,"TORNADO","IA",1498150,635868400,0,106,637366550,106
"4134",7,"TORNADO","ID",0,240530,0,1,240530,1
"4135",7,"TORNADO","IL",37200,42386320,2,89,42423520,91
"4136",7,"TORNADO","IN",27000,65679280,2,99,65706280,101
"4137",7,"TORNADO","KS",70000,8823870,1,36,8893870,37
"4138",7,"TORNADO","KY",12000,11685780,0,23,11697780,23
"4139",7,"TORNADO","LA",0,1120030,0,7,1120030,7
"4140",7,"TORNADO","MA",0,8121030,0,13,8121030,13
"4141",7,"TORNADO","MD",195000,8172250,0,14,8367250,14
"4142",7,"TORNADO","ME",0,3787750,0,6,3787750,6
"4143",7,"TORNADO","MI",366000,174566900,3,236,174932900,239
"4144",7,"TORNADO","MN",6400000,154798140,14,194,161198140,208
"4145",7,"TORNADO","MO",2500,3716640,0,20,3719140,20
"4146",7,"TORNADO","MS",0,9788750,0,1,9788750,1
"4147",7,"TORNADO","MT",80000,41489280,4,14,41569280,18
"4148",7,"TORNADO","NC",415000,8631000,4,17,9046000,21
"4149",7,"TORNADO","ND",9055000,54987910,9,103,64042910,112
"4150",7,"TORNADO","NE",2302000,102924910,1,64,105226910,65
"4151",7,"TORNADO","NH",0,2397500,1,16,2397500,17
"4152",7,"TORNADO","NJ",2e+05,44147500,0,20,44347500,20
"4153",7,"TORNADO","NM",0,2409090,0,6,2409090,6
"4154",7,"TORNADO","NV",7000,25000,0,1,32000,1
"4155",7,"TORNADO","NY",35000,179437000,0,62,179472000,62
"4156",7,"TORNADO","OH",76000,47868250,0,165,47944250,165
"4157",7,"TORNADO","OK",0,2295490,1,12,2295490,13
"4158",7,"TORNADO","OR",0,2500,0,0,2500,0
"4159",7,"TORNADO","PA",21000,412639750,6,146,412660750,152
"4160",7,"TORNADO","PR",0,15000,0,0,15000,0
"4161",7,"TORNADO","RI",0,45000,0,0,45000,0
"4162",7,"TORNADO","SC",26000,11568500,1,50,11594500,51
"4163",7,"TORNADO","SD",15500,36105010,5,45,36120510,50
"4164",7,"TORNADO","TN",3000,1996500,0,22,1999500,22
"4165",7,"TORNADO","TX",0,11317420,1,50,11317420,51
"4166",7,"TORNADO","UT",0,42500,0,0,42500,0
"4167",7,"TORNADO","VA",20000,7905780,0,24,7925780,24
"4168",7,"TORNADO","VT",25000,682500,0,0,707500,0
"4169",7,"TORNADO","WA",0,85000,0,0,85000,0
"4170",7,"TORNADO","WI",6594800,126083740,6,135,132678540,141
"4171",7,"TORNADO","WV",16000,2580090,0,7,2596090,7
"4172",7,"TORNADO","WY",0,29523140,1,51,29523140,52
"4173",7,"TROPICAL DEPRESSION","MS",0,35000,0,0,35000,0
"4174",7,"TROPICAL DEPRESSION","TN",0,5000,0,0,5000,0
"4175",7,"TROPICAL STORM","AL",0,5715000,0,3,5715000,3
"4176",7,"TROPICAL STORM","FL",0,5334000,0,0,5334000,0
"4177",7,"TROPICAL STORM","GU",125000,875000,0,0,1e+06,0
"4178",7,"TROPICAL STORM","MS",0,9300000,0,0,9300000,0
"4179",7,"TROPICAL STORM","NJ",0,0,1,2,0,3
"4180",7,"TROPICAL STORM","TX",3190000,4030000,1,0,7220000,1
"4181",7,"VOLCANIC ASH","PR",0,3e+05,0,0,3e+05,0
"4182",7,"VOLCANIC ASH","VI",0,2e+05,0,0,2e+05,0
"4183",7,"WATERSPOUT","AL",0,1000,0,0,1000,0
"4184",7,"WATERSPOUT","FL",0,6e+05,0,0,6e+05,0
"4185",7,"WATERSPOUT","MI",0,2e+05,0,0,2e+05,0
"4186",7,"WATERSPOUT","NC",0,60000,0,1,60000,1
"4187",7,"WILDFIRE","AK",0,4e+05,0,0,4e+05,0
"4188",7,"WILDFIRE","AR",10000,150000,0,0,160000,0
"4189",7,"WILDFIRE","AZ",0,81050000,0,13,81050000,13
"4190",7,"WILDFIRE","CA",1.6e+07,64962000,3,116,80962000,119
"4191",7,"WILDFIRE","CO",0,38020000,0,2,38020000,2
"4192",7,"WILDFIRE","FL",0,380030000,0,79,380030000,79
"4193",7,"WILDFIRE","HI",0,230000,0,0,230000,0
"4194",7,"WILDFIRE","ID",120000,1140000,2,0,1260000,2
"4195",7,"WILDFIRE","KS",0,10000,0,0,10000,0
"4196",7,"WILDFIRE","MI",0,50000,0,0,50000,0
"4197",7,"WILDFIRE","MN",0,0,0,2,0,2
"4198",7,"WILDFIRE","MT",1e+06,6235500,0,8,7235500,8
"4199",7,"WILDFIRE","NE",0,1500000,0,0,1500000,0
"4200",7,"WILDFIRE","NJ",0,0,0,5,0,5
"4201",7,"WILDFIRE","NM",0,67012000,0,0,67012000,0
"4202",7,"WILDFIRE","OK",0,15000,0,3,15000,3
"4203",7,"WILDFIRE","OR",106000,5545000,0,0,5651000,0
"4204",7,"WILDFIRE","TX",0,1763000,0,3,1763000,3
"4205",7,"WILDFIRE","UT",40000,270000,4,0,310000,4
"4206",7,"WILDFIRE","VA",6700,92000,0,0,98700,0
"4207",7,"WILDFIRE","WA",575000,6999500,4,7,7574500,11
"4208",7,"WILDFIRE","WY",0,70000,0,0,70000,0
"4209",8,"COASTAL FLOOD","AK",0,0,2,0,0,2
"4210",8,"DEBRIS FLOW","AL",0,9000,0,0,9000,0
"4211",8,"DEBRIS FLOW","CO",0,10500,0,0,10500,0
"4212",8,"DEBRIS FLOW","UT",0,500,0,0,500,0
"4213",8,"DENSE FOG","CA",0,350000,0,1,350000,1
"4214",8,"DENSE FOG","CO",0,2e+05,0,0,2e+05,0
"4215",8,"DENSE FOG","WI",0,0,1,0,0,1
"4216",8,"DROUGHT","AR",5e+05,0,0,0,5e+05,0
"4217",8,"DROUGHT","DC",5000,0,0,0,5000,0
"4218",8,"DROUGHT","IA",1584060000,645150000,0,0,2229210000,0
"4219",8,"DROUGHT","IL",48460000,0,0,0,48460000,0
"4220",8,"DROUGHT","KS",3e+07,0,0,0,3e+07,0
"4221",8,"DROUGHT","LA",315880000,0,0,0,315880000,0
"4222",8,"DROUGHT","MD",3e+07,0,0,0,3e+07,0
"4223",8,"DROUGHT","MO",21680000,1e+05,0,0,21780000,0
"4224",8,"DROUGHT","MS",7e+05,0,0,0,7e+05,0
"4225",8,"DROUGHT","NM",2400000,0,0,0,2400000,0
"4226",8,"DROUGHT","NY",50200000,0,0,0,50200000,0
"4227",8,"DROUGHT","OK",436340000,154000,0,4,436494000,4
"4228",8,"DROUGHT","OR",22600000,0,0,0,22600000,0
"4229",8,"DROUGHT","PA",1400000,0,0,0,1400000,0
"4230",8,"DROUGHT","TX",973245000,56668000,0,0,1029913000,0
"4231",8,"DROUGHT","VA",42160000,0,0,0,42160000,0
"4232",8,"DROUGHT","WI",4440000,0,0,0,4440000,0
"4233",8,"DROUGHT","WV",7e+06,0,0,0,7e+06,0
"4234",8,"DUST DEVIL","MT",0,0,0,3,0,3
"4235",8,"DUST DEVIL","NM",0,0,0,1,0,1
"4236",8,"DUST DEVIL","NV",0,15000,0,0,15000,0
"4237",8,"DUST DEVIL","NY",0,1200,0,4,1200,4
"4238",8,"DUST DEVIL","OK",0,5500,0,0,5500,0
"4239",8,"DUST DEVIL","WI",0,200,0,0,200,0
"4240",8,"DUST STORM","AZ",0,262000,0,0,262000,0
"4241",8,"DUST STORM","CA",0,1e+05,0,0,1e+05,0
"4242",8,"DUST STORM","ID",0,0,0,3,0,3
"4243",8,"DUST STORM","NV",0,80000,0,15,80000,15
"4244",8,"FLASH FLOOD","AK",0,30000,0,0,30000,0
"4245",8,"FLASH FLOOD","AL",0,917000,0,4,917000,4
"4246",8,"FLASH FLOOD","AR",1500000,1601000,0,0,3101000,0
"4247",8,"FLASH FLOOD","AZ",5000,25714000,40,122,25719000,162
"4248",8,"FLASH FLOOD","CA",0,31617500,7,24,31617500,31
"4249",8,"FLASH FLOOD","CO",73000,133746207.5,2,3,133819207.5,5
"4250",8,"FLASH FLOOD","CT",0,11500000,0,0,11500000,0
"4251",8,"FLASH FLOOD","DC",0,6e+06,0,2,6e+06,2
"4252",8,"FLASH FLOOD","DE",0,1100000,4,0,1100000,4
"4253",8,"FLASH FLOOD","FL",0,90075000,1,0,90075000,1
"4254",8,"FLASH FLOOD","GA",0,12578500,0,0,12578500,0
"4255",8,"FLASH FLOOD","GU",0,10000,0,0,10000,0
"4256",8,"FLASH FLOOD","HI",50000,5050000,0,0,5100000,0
"4257",8,"FLASH FLOOD","IA",8600000,60664000,1,5,69264000,6
"4258",8,"FLASH FLOOD","ID",0,5014000,0,0,5014000,0
"4259",8,"FLASH FLOOD","IL",50,45288950,3,0,45289000,3
"4260",8,"FLASH FLOOD","IN",354500,9505000,1,0,9859500,1
"4261",8,"FLASH FLOOD","KS",695000,4426100,7,0,5121100,7
"4262",8,"FLASH FLOOD","KY",50000,66372000,5,2,66422000,7
"4263",8,"FLASH FLOOD","LA",1512000,1889000,0,0,3401000,0
"4264",8,"FLASH FLOOD","MA",0,1292000,0,0,1292000,0
"4265",8,"FLASH FLOOD","MD",10000,4001000,0,0,4011000,0
"4266",8,"FLASH FLOOD","ME",0,2893000,0,0,2893000,0
"4267",8,"FLASH FLOOD","MI",1e+06,6122000,0,0,7122000,0
"4268",8,"FLASH FLOOD","MN",3907000,166090500,7,33,169997500,40
"4269",8,"FLASH FLOOD","MO",24000,71470700,1,1,71494700,2
"4270",8,"FLASH FLOOD","MS",850000,12564000,1,0,13414000,1
"4271",8,"FLASH FLOOD","MT",635000,831000,0,0,1466000,0
"4272",8,"FLASH FLOOD","NC",2200000,31721500,7,1,33921500,8
"4273",8,"FLASH FLOOD","ND",705000,3162500,0,0,3867500,0
"4274",8,"FLASH FLOOD","NE",3481000,21990000,1,2,25471000,3
"4275",8,"FLASH FLOOD","NH",0,21570000,1,3,21570000,4
"4276",8,"FLASH FLOOD","NJ",750000,113700000,0,1,114450000,1
"4277",8,"FLASH FLOOD","NM",4751000,27402000,3,0,32153000,3
"4278",8,"FLASH FLOOD","NV",10000,16614000,1,6,16624000,7
"4279",8,"FLASH FLOOD","NY",2050000,277898000,13,1,279948000,14
"4280",8,"FLASH FLOOD","OH",16870000,305526040,3,6,322396040,9
"4281",8,"FLASH FLOOD","OK",0,6353500,6,2,6353500,8
"4282",8,"FLASH FLOOD","OR",0,7000,0,0,7000,0
"4283",8,"FLASH FLOOD","PA",0,140918002.2,5,8,140918002.2,13
"4284",8,"FLASH FLOOD","PR",0,2181000,2,1,2181000,3
"4285",8,"FLASH FLOOD","RI",0,20000,0,0,20000,0
"4286",8,"FLASH FLOOD","SC",0,19764000,3,11,19764000,14
"4287",8,"FLASH FLOOD","SD",500,4425500,0,0,4426000,0
"4288",8,"FLASH FLOOD","TN",359000,35729510,0,1,36088510,1
"4289",8,"FLASH FLOOD","TX",1348000,332188000,25,205,333536000,230
"4290",8,"FLASH FLOOD","UT",158000,9391000,1,1,9549000,2
"4291",8,"FLASH FLOOD","VA",0,32978000,9,0,32978000,9
"4292",8,"FLASH FLOOD","VT",1.4e+07,273461000,3,0,287461000,3
"4293",8,"FLASH FLOOD","WA",0,459000,0,0,459000,0
"4294",8,"FLASH FLOOD","WI",20693000,174291300,3,8,194984300,11
"4295",8,"FLASH FLOOD","WV",5000,8066400,0,1,8071400,1
"4296",8,"FLASH FLOOD","WY",50,1769400,1,0,1769450,1
"4297",8,"FLOOD","AK",0,21190500,0,0,21190500,0
"4298",8,"FLOOD","AR",105000,1000,0,0,106000,0
"4299",8,"FLOOD","AZ",0,603000,0,1,603000,1
"4300",8,"FLOOD","CA",0,10000,0,0,10000,0
"4301",8,"FLOOD","CO",1e+05,26570000,3,1,26670000,4
"4302",8,"FLOOD","CT",0,8015000,1,0,8015000,1
"4303",8,"FLOOD","FL",2.5e+07,72441200,0,0,97441200,0
"4304",8,"FLOOD","GA",0,442600,0,0,442600,0
"4305",8,"FLOOD","IA",24657000,119352000,0,0,144009000,0
"4306",8,"FLOOD","ID",0,15000,0,0,15000,0
"4307",8,"FLOOD","IL",5000507000,5011825000,3,0,10012332000,3
"4308",8,"FLOOD","IN",2721000,6343000,0,0,9064000,0
"4309",8,"FLOOD","KS",5200000,540800,0,0,5740800,0
"4310",8,"FLOOD","KY",0,4885000,1,0,4885000,1
"4311",8,"FLOOD","LA",0,122000,0,0,122000,0
"4312",8,"FLOOD","MA",0,24524000,0,0,24524000,0
"4313",8,"FLOOD","MD",0,5e+06,0,0,5e+06,0
"4314",8,"FLOOD","ME",0,1730000,0,0,1730000,0
"4315",8,"FLOOD","MI",15000,5770000,0,0,5785000,0
"4316",8,"FLOOD","MN",2270000,15235000,0,0,17505000,0
"4317",8,"FLOOD","MO",13000,5402000,1,0,5415000,1
"4318",8,"FLOOD","MS",0,3000,0,0,3000,0
"4319",8,"FLOOD","MT",5e+05,5e+06,0,0,5500000,0
"4320",8,"FLOOD","NC",0,5333000,0,0,5333000,0
"4321",8,"FLOOD","ND",5235000,55650000,1,0,60885000,1
"4322",8,"FLOOD","NE",8015000,9277000,0,0,17292000,0
"4323",8,"FLOOD","NH",0,10816000,0,0,10816000,0
"4324",8,"FLOOD","NJ",0,1701100000,11,0,1701100000,11
"4325",8,"FLOOD","NM",0,104000,0,0,104000,0
"4326",8,"FLOOD","NY",1500000,6681000,3,1,8181000,4
"4327",8,"FLOOD","OH",1413000,21061000,0,1,22474000,1
"4328",8,"FLOOD","OK",0,75000,0,0,75000,0
"4329",8,"FLOOD","PA",75000,19815500,2,0,19890500,2
"4330",8,"FLOOD","PR",0,37500,0,0,37500,0
"4331",8,"FLOOD","RI",0,25000,0,0,25000,0
"4332",8,"FLOOD","SC",1e+07,7830000,1,0,17830000,1
"4333",8,"FLOOD","SD",50500,530000,0,0,580500,0
"4334",8,"FLOOD","TN",3500000,61173000,0,0,64673000,0
